,ticker,data,abertura,maximo,minimo,medio,fechamento,volume
60,RNEW4,2023-07-03,1.78,1.84,1.74,1.79,1.8,192347.0
61,RNEW4,2023-07-04,1.85,1.85,1.76,1.8,1.84,114600.0
62,RNEW4,2023-07-05,1.84,1.86,1.79,1.82,1.85,201644.0
63,RNEW4,2023-07-06,1.85,1.9,1.79,1.84,1.8,246780.0
64,RNEW4,2023-07-07,1.83,1.88,1.78,1.81,1.79,249901.0
65,RNEW4,2023-07-10,1.82,1.85,1.77,1.8,1.77,154921.0
66,RNEW4,2023-07-11,1.84,1.85,1.73,1.77,1.81,268610.0
67,RNEW4,2023-07-12,1.81,1.84,1.78,1.82,1.84,163721.0
68,RNEW4,2023-07-13,1.84,1.85,1.73,1.77,1.79,146077.0
69,RNEW4,2023-07-14,1.79,1.8,1.75,1.77,1.8,58013.0
70,RNEW4,2023-07-17,1.79,1.83,1.78,1.79,1.8,59999.0
71,RNEW4,2023-07-18,1.82,1.82,1.74,1.77,1.74,50854.0
72,RNEW4,2023-07-19,1.75,1.75,1.67,1.7,1.69,145738.0
73,RNEW4,2023-07-20,1.69,1.69,1.61,1.64,1.62,201267.0
74,RNEW4,2023-07-21,1.64,1.68,1.58,1.63,1.68,333054.0
75,RNEW4,2023-07-24,1.68,1.7,1.63,1.66,1.69,126644.0
76,RNEW4,2023-07-25,1.69,1.7,1.64,1.66,1.65,172299.0
77,RNEW4,2023-07-26,1.64,1.66,1.61,1.62,1.63,80258.0
78,RNEW4,2023-07-27,1.65,1.66,1.57,1.6,1.58,213621.0
79,RNEW4,2023-07-28,1.57,1.6,1.54,1.56,1.54,172549.0
80,RNEW4,2023-07-31,1.57,1.63,1.55,1.59,1.59,190739.0
81,RNEW4,2023-08-01,1.61,1.62,1.58,1.59,1.58,140000.0
82,RNEW4,2023-08-02,1.58,1.62,1.58,1.59,1.58,66874.0
83,RNEW4,2023-08-03,1.61,1.64,1.59,1.61,1.6,136774.0
84,RNEW4,2023-08-04,1.64,1.64,1.59,1.61,1.59,110297.0
85,RNEW4,2023-08-07,1.6,1.64,1.6,1.62,1.63,69824.0
86,RNEW4,2023-08-08,1.63,1.63,1.6,1.61,1.61,68258.0
87,RNEW4,2023-08-09,1.61,1.62,1.6,1.61,1.6,58912.0
88,RNEW4,2023-08-10,1.62,1.63,1.59,1.61,1.63,182214.0
89,RNEW4,2023-08-11,1.63,1.69,1.56,1.63,1.69,288421.0
90,RNEW4,2023-08-14,1.69,1.69,1.64,1.66,1.66,203470.0
91,RNEW4,2023-08-15,1.69,1.69,1.55,1.58,1.59,286224.0
92,RNEW4,2023-08-16,1.59,1.6,1.51,1.54,1.54,253054.0
93,RNEW4,2023-08-17,1.54,1.58,1.45,1.5,1.45,521515.0
94,RNEW4,2023-08-18,1.5,1.53,1.48,1.49,1.48,79997.0
95,RNEW4,2023-08-21,1.49,1.52,1.46,1.5,1.46,56003.0
96,RNEW4,2023-08-22,1.49,1.53,1.46,1.5,1.53,62164.0
97,RNEW4,2023-08-23,1.53,1.55,1.49,1.51,1.51,96275.0
98,RNEW4,2023-08-24,1.53,1.58,1.48,1.52,1.49,96962.0
99,RNEW4,2023-08-25,1.5,1.53,1.47,1.48,1.5,88781.0
100,RNEW4,2023-08-28,1.52,1.52,1.46,1.48,1.46,717961.0
101,RNEW4,2023-08-29,1.49,1.49,1.36,1.42,1.42,496724.0
102,RNEW4,2023-08-30,1.46,1.48,1.38,1.4,1.39,144983.0
103,RNEW4,2023-08-31,1.38,1.42,1.36,1.38,1.4,116929.0
104,RNEW4,2023-09-01,1.43,1.43,1.34,1.36,1.35,205288.0
105,RNEW4,2023-09-04,1.33,1.35,1.33,1.34,1.35,300862.0
106,RNEW4,2023-09-05,1.35,1.4,1.33,1.35,1.33,156009.0
107,RNEW4,2023-09-06,1.33,1.35,1.28,1.3,1.29,215249.0
108,RNEW4,2023-09-08,1.29,1.37,1.27,1.31,1.37,241663.0
109,RNEW4,2023-09-11,1.37,1.37,1.31,1.33,1.34,131358.0
110,RNEW4,2023-09-12,1.34,1.37,1.32,1.35,1.37,69392.0
111,RNEW4,2023-09-13,1.37,1.39,1.33,1.35,1.33,157457.0
112,RNEW4,2023-09-14,1.36,1.38,1.32,1.34,1.32,76731.0
113,RNEW4,2023-09-15,1.33,1.36,1.25,1.3,1.26,222843.0
114,RNEW4,2023-09-18,1.28,1.31,1.18,1.21,1.22,395569.0
115,RNEW4,2023-09-19,1.22,1.23,1.15,1.17,1.16,140113.0
116,RNEW4,2023-09-20,1.19,1.2,1.16,1.17,1.16,72017.0
117,RNEW4,2023-09-21,1.17,1.17,1.12,1.13,1.13,123764.0
118,RNEW4,2023-09-22,1.15,1.2,1.11,1.14,1.11,129120.0
119,RNEW4,2023-09-25,1.11,1.22,1.11,1.18,1.22,144507.0
120,RNEW4,2023-09-26,1.21,1.22,1.17,1.19,1.17,116807.0
121,RNEW4,2023-09-27,1.22,1.22,1.17,1.18,1.17,38846.0
122,RNEW4,2023-09-28,1.21,1.21,1.17,1.18,1.2,20023.0
123,RNEW4,2023-09-29,1.21,1.22,1.13,1.17,1.2,167661.0
124,RNEW4,2023-10-02,1.2,1.22,1.18,1.2,1.22,29568.0
125,RNEW4,2023-10-03,1.21,1.22,1.13,1.18,1.13,88873.0
126,RNEW4,2023-10-04,1.18,1.28,1.14,1.21,1.23,272369.0
127,RNEW4,2023-10-05,1.22,1.3,1.2,1.25,1.27,150175.0
128,RNEW4,2023-10-06,1.29,1.32,1.2,1.25,1.24,224933.0
129,RNEW4,2023-10-09,1.27,1.28,1.19,1.2,1.19,85360.0
130,RNEW4,2023-10-10,1.2,1.25,1.18,1.2,1.18,143087.0
131,RNEW4,2023-10-11,1.19,1.25,1.16,1.19,1.18,236420.0
132,RNEW4,2023-10-13,1.16,1.2,1.15,1.18,1.18,59807.0
133,RNEW4,2023-10-16,1.16,1.2,1.15,1.17,1.19,92383.0
134,RNEW4,2023-10-17,1.17,1.19,1.13,1.15,1.15,130515.0
135,RNEW4,2023-10-18,1.15,1.2,1.11,1.14,1.12,266686.0
136,RNEW4,2023-10-19,1.13,1.16,1.11,1.12,1.13,203909.0
137,RNEW4,2023-10-20,1.15,1.15,1.08,1.1,1.11,173118.0
138,RNEW4,2023-10-23,1.1,1.13,1.08,1.1,1.13,97602.0
139,RNEW4,2023-10-24,1.14,1.16,1.12,1.13,1.15,32120.0
140,RNEW4,2023-10-25,1.16,1.16,1.07,1.09,1.12,169509.0
141,RNEW4,2023-10-26,1.12,1.15,1.07,1.09,1.09,199293.0
142,RNEW4,2023-10-27,1.08,1.1,1.04,1.05,1.04,260680.0
143,RNEW4,2023-10-30,1.04,1.07,0.99,1.01,1.02,355480.0
144,RNEW4,2023-10-31,1.01,1.04,0.98,0.99,0.99,240361.0
145,RNEW4,2023-11-01,1.0,1.07,0.97,1.0,0.99,513566.0
146,RNEW4,2023-11-03,1.02,1.04,1.0,1.02,1.03,85052.0
147,RNEW4,2023-11-06,1.03,1.06,1.01,1.03,1.01,114965.0
148,RNEW4,2023-11-07,1.01,1.05,1.01,1.03,1.05,67990.0
149,RNEW4,2023-11-08,1.06,1.23,1.03,1.12,1.13,517509.0
150,RNEW4,2023-11-09,1.16,1.24,1.1,1.13,1.12,175339.0
151,RNEW4,2023-11-10,1.12,1.16,1.11,1.13,1.14,52522.0
152,RNEW4,2023-11-13,1.15,1.18,1.12,1.14,1.12,142231.0
153,RNEW4,2023-11-14,1.12,1.22,1.12,1.17,1.21,221080.0
154,RNEW4,2023-11-16,1.15,1.17,1.08,1.11,1.14,827024.0
155,RNEW4,2023-11-17,1.14,1.16,1.1,1.12,1.13,263448.0
156,RNEW4,2023-11-20,1.13,1.13,1.09,1.1,1.1,156700.0
157,RNEW4,2023-11-21,1.11,1.11,1.05,1.06,1.06,655357.0
158,RNEW4,2023-11-22,1.07,1.08,1.0,1.02,1.0,1053165.0
159,RNEW4,2023-11-23,1.01,1.03,1.0,1.01,1.03,175326.0
160,RNEW4,2023-11-24,1.04,1.06,1.01,1.02,1.01,242405.0
161,RNEW4,2023-11-27,1.02,1.03,1.0,1.0,1.0,212532.0
162,RNEW4,2023-11-28,1.0,1.06,1.0,1.02,1.04,219759.0
163,RNEW4,2023-11-29,1.03,1.07,1.03,1.05,1.05,206474.0
164,RNEW4,2023-11-30,1.06,1.12,1.04,1.07,1.1,350717.0
165,RNEW4,2023-12-01,1.12,1.14,1.03,1.08,1.12,415331.0
166,RNEW4,2023-12-04,1.13,1.14,1.07,1.1,1.12,234444.0
167,RNEW4,2023-12-05,1.1,1.18,1.1,1.14,1.15,454972.0
168,RNEW4,2023-12-06,1.14,1.31,1.13,1.22,1.25,1410041.0
169,RNEW4,2023-12-07,1.25,1.42,1.24,1.31,1.25,985672.0
170,RNEW4,2023-12-08,1.28,1.36,1.16,1.21,1.18,1028231.0
171,RNEW4,2023-12-11,1.17,1.22,1.15,1.18,1.2,282359.0
172,RNEW4,2023-12-12,1.23,1.25,1.18,1.21,1.19,353195.0
173,RNEW4,2023-12-13,1.2,1.24,1.19,1.22,1.23,495448.0
174,RNEW4,2023-12-14,1.25,1.26,1.2,1.22,1.2,273001.0
175,RNEW4,2023-12-15,1.2,1.24,1.19,1.21,1.19,206374.0
176,RNEW4,2023-12-18,1.19,1.24,1.19,1.21,1.22,74878.0
177,RNEW4,2023-12-19,1.22,1.25,1.2,1.23,1.21,201886.0
178,RNEW4,2023-12-20,1.22,1.23,1.19,1.2,1.19,182937.0
179,RNEW4,2023-12-21,1.21,1.22,1.19,1.2,1.19,117141.0
180,RNEW4,2023-12-22,1.22,1.22,1.2,1.21,1.22,80539.0
181,RNEW4,2023-12-26,1.23,1.24,1.2,1.22,1.21,162500.0
182,RNEW4,2023-12-27,1.21,1.24,1.19,1.22,1.24,181497.0
183,RNEW4,2023-12-28,1.24,1.3,1.23,1.25,1.29,433983.0
184,RNEW4,2024-01-02,1.29,1.39,1.26,1.35,1.39,561767.0
185,RNEW4,2024-01-03,1.4,1.42,1.34,1.37,1.37,639713.0
186,RNEW4,2024-01-04,1.38,1.41,1.3,1.32,1.33,344702.0
187,RNEW4,2024-01-05,1.31,1.38,1.3,1.32,1.36,251280.0
188,RNEW4,2024-01-08,1.36,1.4,1.36,1.39,1.4,254267.0
189,RNEW4,2024-01-09,1.41,1.5,1.38,1.46,1.49,567510.0
190,RNEW4,2024-01-10,1.51,1.53,1.45,1.49,1.51,602827.0
191,RNEW4,2024-01-11,1.51,1.52,1.42,1.46,1.48,264352.0
192,RNEW4,2024-01-12,1.49,1.5,1.45,1.47,1.48,294585.0
193,RNEW4,2024-01-15,1.47,1.5,1.45,1.46,1.46,225120.0
194,RNEW4,2024-01-16,1.47,1.48,1.35,1.39,1.42,484937.0
195,RNEW4,2024-01-17,1.4,1.41,1.32,1.34,1.35,429537.0
196,RNEW4,2024-01-18,1.35,1.35,1.26,1.29,1.29,239895.0
197,RNEW4,2024-01-19,1.3,1.34,1.26,1.31,1.34,216362.0
198,RNEW4,2024-01-22,1.34,1.34,1.28,1.3,1.31,159178.0
199,RNEW4,2024-01-23,1.31,1.33,1.24,1.26,1.28,381485.0
200,RNEW4,2024-01-24,1.26,1.28,1.22,1.23,1.24,370580.0
201,RNEW4,2024-01-25,1.23,1.29,1.22,1.26,1.27,143807.0
202,RNEW4,2024-01-26,1.27,1.28,1.23,1.25,1.24,262590.0
203,RNEW4,2024-01-29,1.26,1.27,1.22,1.22,1.23,250337.0
204,RNEW4,2024-01-30,1.23,1.24,1.21,1.22,1.23,107983.0
205,RNEW4,2024-01-31,1.23,1.28,1.22,1.24,1.26,207250.0
206,RNEW4,2024-02-01,1.26,1.31,1.23,1.24,1.26,301352.0
207,RNEW4,2024-02-02,1.26,1.3,1.24,1.26,1.27,181866.0
208,RNEW4,2024-02-05,1.27,1.3,1.21,1.24,1.25,255557.0
209,RNEW4,2024-02-06,1.25,1.26,1.22,1.24,1.25,97636.0
210,RNEW4,2024-02-07,1.25,1.27,1.25,1.25,1.26,87538.0
211,RNEW4,2024-02-08,1.27,1.28,1.24,1.25,1.28,126806.0
212,RNEW4,2024-02-09,1.29,1.3,1.26,1.28,1.3,163062.0
213,RNEW4,2024-02-14,1.3,1.3,1.23,1.26,1.26,463651.0
214,RNEW4,2024-02-15,1.24,1.33,1.24,1.29,1.3,299905.0
215,RNEW4,2024-02-16,1.32,1.38,1.28,1.33,1.34,641118.0
216,RNEW4,2024-02-19,1.32,1.36,1.32,1.33,1.36,127004.0
217,RNEW4,2024-02-20,1.36,1.42,1.31,1.37,1.41,562293.0
218,RNEW4,2024-02-21,1.41,1.44,1.36,1.38,1.37,299205.0
219,RNEW4,2024-02-22,1.37,1.41,1.36,1.38,1.38,222667.0
220,RNEW4,2024-02-23,1.38,1.42,1.36,1.39,1.38,487445.0
221,RNEW4,2024-02-26,1.39,1.4,1.3,1.34,1.32,309307.0
222,RNEW4,2024-02-27,1.31,1.34,1.31,1.32,1.33,204476.0
223,RNEW4,2024-02-28,1.33,1.34,1.31,1.31,1.32,190833.0
224,RNEW4,2024-02-29,1.32,1.33,1.3,1.31,1.3,127371.0
225,RNEW4,2024-03-01,1.3,1.3,1.25,1.26,1.26,312714.0
226,RNEW4,2024-03-04,1.26,1.3,1.25,1.27,1.29,358017.0
227,RNEW4,2024-03-05,1.29,1.3,1.25,1.27,1.3,262688.0
228,RNEW4,2024-03-06,1.29,1.3,1.24,1.25,1.25,322913.0
229,RNEW4,2024-03-07,1.26,1.27,1.21,1.23,1.22,272320.0
230,RNEW4,2024-03-08,1.23,1.23,1.14,1.18,1.18,344029.0
231,RNEW4,2024-03-11,1.19,1.19,1.15,1.17,1.16,164796.0
232,RNEW4,2024-03-12,1.17,1.2,1.13,1.15,1.15,337837.0
233,RNEW4,2024-03-13,1.16,1.21,1.14,1.18,1.21,257150.0
234,RNEW4,2024-03-14,1.23,1.24,1.18,1.2,1.2,75184.0
235,RNEW4,2024-03-15,1.2,1.21,1.18,1.19,1.2,60169.0
236,RNEW4,2024-03-18,1.2,1.25,1.17,1.21,1.21,294490.0
237,RNEW4,2024-03-19,1.2,1.23,1.18,1.2,1.21,81864.0
238,RNEW4,2024-03-20,1.19,1.23,1.19,1.21,1.21,182705.0
239,RNEW4,2024-03-21,1.22,1.24,1.21,1.22,1.24,207873.0
240,RNEW4,2024-03-22,1.24,1.25,1.2,1.21,1.2,209753.0
241,RNEW4,2024-03-25,1.21,1.23,1.15,1.18,1.19,270452.0
242,RNEW4,2024-03-26,1.19,1.23,1.16,1.18,1.18,128357.0
243,RNEW4,2024-03-27,1.18,1.23,1.16,1.18,1.21,244742.0
244,RNEW4,2024-03-28,1.19,1.21,1.18,1.19,1.2,91893.0
245,RNEW4,2024-04-01,1.17,1.22,1.15,1.17,1.16,265600.0
246,KEPL3,2023-04-04,8.10417274,8.2037771,7.6785905,7.9411838,7.95023874,12461922.0
247,KEPL3,2023-04-05,7.9411838,7.9411838,7.71481025,7.79630473,7.78724979,9219678.0
248,KEPL3,2023-04-06,7.78724979,7.98645851,7.76913991,7.84157944,7.79630473,8288666.0
249,KEPL3,2023-04-10,7.78724979,8.08606286,7.56993119,7.89590909,7.95929367,7515854.0
250,KEPL3,2023-04-11,8.02267827,8.28527158,8.00456838,8.16755734,8.21283204,10210445.0
251,KEPL3,2023-04-12,8.23094192,8.31243639,7.96834863,8.11322768,7.96834863,14513269.0
252,KEPL3,2023-04-13,8.00456838,8.16755734,7.85063438,7.99551344,8.0498431,13627724.0
253,KEPL3,2023-04-14,8.03173322,8.18566722,7.92307392,8.08606286,8.11322768,13405062.0
254,KEPL3,2023-04-17,8.12228262,8.16755734,7.95023874,8.02267827,7.95023874,14214998.0
255,KEPL3,2023-04-18,8.01362333,8.0951178,7.79630473,7.88685415,7.80535967,10910604.0
256,KEPL3,2023-04-19,7.77819486,7.83252449,7.36166753,7.51560155,7.36166753,15787170.0
257,KEPL3,2023-04-20,7.39788731,7.54276637,7.34355764,7.44316201,7.43410706,11156364.0
258,KEPL3,2023-04-24,7.37072249,7.50654659,7.2258434,7.31639282,7.28017306,11570345.0
259,KEPL3,2023-04-25,7.18962365,7.21678846,6.94514021,7.03568964,6.97230504,19914305.0
260,KEPL3,2023-04-26,6.91797539,7.16245883,6.91797539,7.02663469,7.03568964,16403637.0
261,KEPL3,2023-04-27,6.88175563,7.09907423,6.68254691,6.81837103,6.70065679,31314133.0
262,KEPL3,2023-04-28,6.75498644,6.77309633,6.3746789,6.51955796,6.5286129,31047162.0
263,KEPL3,2023-05-02,6.55577773,6.88175563,6.33845913,6.47428326,6.35656903,21042776.0
264,KEPL3,2023-05-03,6.38373385,6.4199536,6.24790971,6.31129431,6.28412948,12709962.0
265,KEPL3,2023-05-04,6.30223936,6.62821726,6.30223936,6.43806349,6.33845913,16417828.0
266,KEPL3,2023-05-05,6.35656903,6.6372722,6.35656903,6.53766784,6.56483267,11921557.0
267,KEPL3,2023-05-08,6.62821726,6.89986552,6.56483267,6.68254691,6.58294256,12956007.0
268,KEPL3,2023-05-09,6.55577773,6.88175563,6.5286129,6.72782162,6.73687657,13339401.0
269,KEPL3,2023-05-10,6.78215128,6.84553585,6.62821726,6.73687657,6.71876667,9144228.0
270,KEPL3,2023-05-11,6.70065679,6.97230504,6.62821726,6.79120622,6.83648092,15615498.0
271,KEPL3,2023-05-12,6.8093161,6.9632501,6.67349197,6.76404139,6.73687657,12324295.0
272,KEPL3,2023-05-15,6.78215128,6.88175563,6.65538209,6.77309633,6.88175563,13790846.0
273,KEPL3,2023-05-16,6.95419516,7.18962365,6.86364575,7.03568964,7.00852481,23655087.0
274,KEPL3,2023-05-17,7.06285446,7.11718412,6.91797539,7.00852481,7.0719094,12815719.0
275,KEPL3,2023-05-18,7.06285446,7.57898613,7.01757976,7.38883237,7.45221695,26985837.0
276,KEPL3,2023-05-19,7.47032684,7.62426084,7.23489835,7.49749167,7.53371142,15191026.0
277,KEPL3,2023-05-22,7.51560155,7.7238652,7.47032684,7.58804108,7.6152059,15867707.0
278,KEPL3,2023-05-23,7.6152059,7.76913991,7.50654659,7.6152059,7.52465648,10761865.0
279,KEPL3,2023-05-24,7.51560155,7.51560155,7.15340387,7.28922801,7.15340387,17149153.0
280,KEPL3,2023-05-25,7.2439533,7.49749167,7.17151376,7.33450271,7.31639282,15498753.0
281,KEPL3,2023-05-26,7.40694224,7.92307392,7.40694224,7.74197508,7.88685415,23285411.0
282,KEPL3,2023-05-29,7.96834863,8.05889804,7.83252449,7.92307392,7.88685415,12055071.0
283,KEPL3,2023-05-30,7.92307392,7.97740356,7.38883237,7.53371142,7.46127189,19758238.0
284,KEPL3,2023-05-31,7.46127189,7.53371142,7.31639282,7.38883237,7.41599718,16118300.0
285,KEPL3,2023-06-01,7.47032684,7.73292013,7.35261259,7.59709602,7.60615095,21633896.0
286,KEPL3,2023-06-02,7.62426084,7.90496403,7.57898613,7.7238652,7.57898613,19954113.0
287,KEPL3,2023-06-05,7.57898613,7.89590909,7.57898613,7.78724979,7.85063438,22324320.0
288,KEPL3,2023-06-06,7.87779921,8.03173322,7.83252449,7.9411838,7.95023874,18996118.0
289,KEPL3,2023-06-07,7.98645851,8.13133757,7.80535967,7.95929367,7.88685415,27079953.0
290,KEPL3,2023-06-09,7.96834863,8.04078816,7.76913991,7.87779921,7.81441461,16375301.0
291,KEPL3,2023-06-12,7.85968931,7.87779921,7.62426084,7.7238652,7.73292013,14812033.0
292,KEPL3,2023-06-13,7.75103003,7.82346956,7.47032684,7.59709602,7.57898613,17423677.0
293,KEPL3,2023-06-14,7.60615095,7.69670038,7.52465648,7.6152059,7.69670038,13753531.0
294,KEPL3,2023-06-15,7.69670038,7.78724979,7.62426084,7.71481025,7.75103003,14073186.0
295,KEPL3,2023-06-16,7.71481025,7.81441461,7.58804108,7.68764544,7.69670038,21989721.0
296,KEPL3,2023-06-19,7.69670038,8.04078816,7.69670038,7.87779921,8.00456838,10686756.0
297,KEPL3,2023-06-20,8.01362333,8.17661229,7.91401898,8.05889804,8.11322768,17774307.0
298,KEPL3,2023-06-21,8.14944746,8.14944746,7.90496403,8.01362333,8.07700792,20045142.0
299,KEPL3,2023-06-22,8.07700792,8.19472216,7.9411838,8.11322768,8.1585024,18419205.0
300,KEPL3,2023-06-23,8.29432653,8.33054628,8.10417274,8.2037771,8.27621665,18941412.0
301,KEPL3,2023-06-26,8.33054628,8.39393088,8.14944746,8.23999686,8.2037771,18268029.0
302,KEPL3,2023-06-27,8.26716171,8.37582099,7.98645851,8.14039252,8.17661229,16048522.0
303,KEPL3,2023-06-28,8.22188699,8.38487594,8.13133757,8.27621665,8.23999686,16896394.0
304,KEPL3,2023-06-29,8.24905181,8.4844803,8.24905181,8.40298582,8.47542535,18171295.0
305,KEPL3,2023-06-30,8.56597477,8.84667796,8.52070006,8.62935936,8.56597477,20211367.0
306,KEPL3,2023-07-03,8.60219453,8.65652419,8.40298582,8.52070006,8.58408466,17820286.0
307,KEPL3,2023-07-04,8.52975501,8.72896372,8.52975501,8.62030442,8.63841429,13522367.0
308,KEPL3,2023-07-05,8.53880994,8.9643922,8.53880994,8.78329337,8.79234831,17360161.0
309,KEPL3,2023-07-06,8.80140325,8.83762302,8.46637041,8.55691983,8.47542535,15651285.0
310,KEPL3,2023-07-07,8.58408466,8.60219453,8.42109571,8.47542535,8.42109571,18949343.0
311,KEPL3,2023-07-10,8.43015064,8.4844803,8.17661229,8.29432653,8.19472216,14994880.0
312,KEPL3,2023-07-11,8.19472216,8.30338146,8.05889804,8.19472216,8.23999686,15670261.0
313,KEPL3,2023-07-12,8.33054628,8.49353523,8.29432653,8.35771111,8.33960123,16696787.0
314,KEPL3,2023-07-13,8.37582099,8.44826053,8.31243639,8.36676606,8.38487594,9410087.0
315,KEPL3,2023-07-14,8.37582099,8.47542535,8.2037771,8.32149135,8.30338146,9350770.0
316,KEPL3,2023-07-17,8.33054628,8.51164511,8.25810675,8.39393088,8.42109571,12609459.0
317,KEPL3,2023-07-18,8.43015064,8.51164511,8.38487594,8.45731547,8.43015064,9569382.0
318,KEPL3,2023-07-19,8.45731547,8.45731547,8.23094192,8.34865617,8.35771111,12086848.0
319,KEPL3,2023-07-20,8.37582099,8.49353523,8.34865617,8.43015064,8.43920559,6338031.0
320,KEPL3,2023-07-21,8.47542535,8.56597477,8.38487594,8.46637041,8.44826053,16520343.0
321,KEPL3,2023-07-24,8.43015064,8.51164511,8.39393088,8.45731547,8.49353523,10323889.0
322,KEPL3,2023-07-25,8.53880994,8.67463408,8.4844803,8.54786489,8.52070006,14991991.0
323,KEPL3,2023-07-26,8.52070006,8.52975501,8.35771111,8.42109571,8.43015064,9622529.0
324,KEPL3,2023-07-27,8.45731547,8.54786489,8.25810675,8.39393088,8.30338146,10564788.0
325,KEPL3,2023-07-28,8.33960123,8.46637041,8.29432653,8.38487594,8.42109571,8223803.0
326,KEPL3,2023-07-31,8.4844803,8.53880994,8.43015064,8.4844803,8.50259018,19550907.0
327,KEPL3,2023-08-01,8.51164511,8.72896372,8.45731547,8.57502972,8.71085383,18434691.0
328,KEPL3,2023-08-02,8.73801866,8.99155701,8.62030442,8.8557329,8.97344714,22776525.0
329,KEPL3,2023-08-03,8.60219453,9.26320527,8.41204076,8.87384279,9.19076574,43094274.0
330,KEPL3,2023-08-04,9.10927126,9.31753492,9.06399656,9.19982068,9.07305151,18760188.0
331,KEPL3,2023-08-07,9.07305151,9.09116137,8.89195265,8.99155701,9.05494162,14069969.0
332,KEPL3,2023-08-08,8.9643922,9.03683173,8.89195265,8.9643922,9.0096669,11869315.0
333,KEPL3,2023-08-09,9.03683173,9.10927126,8.9643922,9.01872184,9.06399656,7083645.0
334,KEPL3,2023-08-10,9.05494162,9.19076574,9.05494162,9.10927126,9.06399656,8793337.0
335,KEPL3,2023-08-11,9.10927126,9.1183262,8.72896372,8.89195265,8.91911749,13259753.0
336,KEPL3,2023-08-14,8.87384279,9.23604045,8.84667796,9.08210645,9.19076574,10304544.0
337,KEPL3,2023-08-15,9.19076574,9.20887562,8.91911749,9.10021633,9.05494162,9320404.0
338,KEPL3,2023-08-16,9.13643608,9.3537547,9.07305151,9.24509539,9.20887562,13240526.0
339,KEPL3,2023-08-17,9.21793056,9.28131516,8.98250209,9.07305151,9.05494162,11494357.0
340,KEPL3,2023-08-18,9.09116137,9.67067764,8.9643922,9.49863376,9.62540294,31180898.0
341,KEPL3,2023-08-21,9.62540294,9.924216,9.50768869,9.74311718,9.74311718,23083284.0
342,KEPL3,2023-08-22,9.79744681,10.06909508,9.79744681,9.96949073,9.9876006,21492012.0
343,KEPL3,2023-08-23,10.05098519,10.29546861,10.02382036,10.17775438,10.24113897,17059010.0
344,KEPL3,2023-08-24,10.30452356,10.6395564,10.24113897,10.39507297,10.34074333,21722854.0
345,KEPL3,2023-08-25,10.36790816,10.43129274,10.23208403,10.30452356,10.27735873,15044102.0
346,KEPL3,2023-08-28,10.39507297,10.45845757,10.34074333,10.39507297,10.39507297,17247449.0
347,KEPL3,2023-08-29,10.53798793,10.68667206,10.39859657,10.54728069,10.61233001,16960402.0
348,KEPL3,2023-08-30,10.61233001,10.64950104,10.2777907,10.41718208,10.44506036,17051250.0
349,KEPL3,2023-08-31,10.5008169,10.64950104,10.33354725,10.49152415,10.42647484,19873446.0
350,KEPL3,2023-09-01,10.45435311,10.62162277,10.04547174,10.44506036,10.55657345,33666172.0
351,KEPL3,2023-09-04,10.62162277,10.82606344,10.51940241,10.66808656,10.60303724,18771920.0
352,KEPL3,2023-09-05,10.60303724,10.75172137,10.48223138,10.64020827,10.64020827,17756399.0
353,KEPL3,2023-09-06,10.68667206,10.74242861,10.51010967,10.61233001,10.63091552,12392199.0
354,KEPL3,2023-09-08,10.61233001,10.69596483,10.33354725,10.51010967,10.45435311,14783238.0
355,KEPL3,2023-09-11,10.48223138,10.65879379,10.46364587,10.60303724,10.63091552,10354683.0
356,KEPL3,2023-09-12,10.69596483,11.27211584,10.64950104,11.08626068,11.19777377,24848180.0
357,KEPL3,2023-09-13,11.20706653,11.24423756,11.01191861,11.1048462,11.03979688,15831574.0
358,KEPL3,2023-09-14,11.05838241,11.24423756,11.04908964,11.16989551,11.22565205,11629974.0
359,KEPL3,2023-09-15,11.22565205,11.42079998,11.02121136,11.11413895,11.12343171,13501039.0
360,KEPL3,2023-09-18,11.16989551,11.2814086,11.03979688,11.13272447,11.11413895,12331157.0
361,KEPL3,2023-09-19,11.16060274,11.16989551,10.94686931,11.07696792,11.1048462,8818427.0
362,KEPL3,2023-09-20,11.11413895,11.20706653,11.05838241,11.12343171,11.07696792,19773860.0
363,KEPL3,2023-09-21,10.95616206,11.13272447,10.78889241,10.94686931,10.90040552,17401937.0
364,KEPL3,2023-09-22,10.92828378,11.01191861,10.54728069,10.70525758,10.68667206,16416558.0
365,KEPL3,2023-09-25,10.57515896,10.69596483,10.47293862,10.61233001,10.67737932,10562673.0
366,KEPL3,2023-09-26,10.62162277,10.75172137,10.3893038,10.51940241,10.47293862,13132745.0
367,KEPL3,2023-09-27,10.48223138,10.64950104,10.34284001,10.48223138,10.48223138,10260434.0
368,KEPL3,2023-09-28,10.49152415,10.79818516,10.49152415,10.64950104,10.77030689,12039849.0
369,KEPL3,2023-09-29,10.92828378,11.00262585,10.65879379,10.77030689,10.76101414,13496901.0
370,KEPL3,2023-10-02,10.73313586,10.75172137,10.46364587,10.62162277,10.54728069,17057553.0
371,KEPL3,2023-10-03,10.47293862,10.53798793,10.16627761,10.31496173,10.26849794,15581220.0
372,KEPL3,2023-10-04,10.26849794,10.3893038,9.96183693,10.10122829,10.07335003,17828364.0
373,KEPL3,2023-10-05,10.08264277,10.25920519,9.92466588,10.05476451,10.13839932,9515820.0
